# K. Yoshino, W.H. Parkinson, K. Ito, and T. Matsui, "Absolute
# absorption cross-section measurements of Schumann-Runge continuum 
# of O2 at 90 and 295 K," J. Mol. Spectrosc. 229, 238-243 (2005).  
#
# data from http://www.atmosphere.mpg.de/enid/...
#
#               295K          95K
#
130.04    4.3338e-19    4.110e-19
160.09    4.3775e-18	4.085e-18
160.14    4.3453e-18	4.051e-18
160.19    4.3121e-18	4.015e-18
160.24    4.2793e-18	3.979e-18
160.29    4.2531e-18	3.949e-18
160.34    4.2244e-18	3.917e-18
160.39    4.1986e-18	3.882e-18
160.44    4.1733e-18	3.851e-18
160.49    4.1531e-18	3.823e-18
160.54    4.1326e-18	3.796e-18
160.59    4.1100e-18	3.772e-18
160.64    4.0847e-18	3.755e-18
160.69    4.0565e-18	3.735e-18
160.74    4.0257e-18	3.712e-18
160.79    3.9983e-18	3.689e-18
160.84    3.9716e-18	3.671e-18
160.89    3.9431e-18	3.649e-18
160.94    3.9148e-18	3.628e-18
160.99    3.8850e-18	3.607e-18
161.04    3.8545e-18	3.585e-18
161.09    3.8265e-18	3.558e-18
161.14    3.8010e-18	3.536e-18
161.19    3.7774e-18	3.515e-18
161.24    3.7540e-18	3.489e-18
161.29    3.7314e-18	3.463e-18
161.34    3.7115e-18	3.434e-18
161.39    3.6938e-18	3.402e-18
161.44    3.6751e-18	3.372e-18
161.49    3.6570e-18	3.346e-18
161.54    3.6364e-18	3.319e-18
161.59    3.6160e-18	3.288e-18
161.64    3.5900e-18	3.257e-18
161.69    3.5673e-18	3.233e-18
161.74    3.5426e-18	3.206e-18
161.79    3.5179e-18	3.180e-18
161.84    3.4889e-18	3.159e-18
161.89    3.4600e-18	3.137e-18
161.94    3.4318e-18	3.109e-18
161.99    3.4065e-18	3.087e-18
162.04    3.3774e-18	3.070e-18
162.09    3.3497e-18	3.055e-18
162.14    3.3224e-18	3.038e-18
162.19    3.2906e-18	3.017e-18
162.24    3.2566e-18	2.994e-18
162.29    3.2267e-18	2.971e-18
162.34    3.2000e-18	2.949e-18
162.39    3.1701e-18	2.930e-18
162.44    3.1401e-18	2.910e-18
162.49    3.1074e-18	2.889e-18
162.54    3.0744e-18	2.864e-18
162.59    3.0420e-18	2.839e-18
162.64    3.0173e-18	2.815e-18
162.69    2.9949e-18	2.797e-18
162.74    2.9754e-18	2.777e-18
162.79    2.9576e-18	2.758e-18
162.84    2.9404e-18	2.737e-18
162.89    2.9232e-18	2.713e-18
162.94    2.9106e-18	2.687e-18
162.99    2.8987e-18	2.661e-18
163.04    2.8838e-18	2.635e-18
163.09    2.8648e-18	2.609e-18
163.14    2.8441e-18	2.585e-18
163.19    2.8181e-18	2.563e-18
163.24    2.7901e-18	2.543e-18
163.29    2.7660e-18	2.527e-18
163.34    2.7425e-18	2.509e-18
163.39    2.7217e-18	2.492e-18
163.44    2.7024e-18	2.475e-18
163.49    2.6845e-18	2.458e-18
163.54    2.6668e-18	2.440e-18
163.59    2.6464e-18	2.421e-18
163.64    2.6260e-18	2.403e-18
163.69    2.6071e-18	2.383e-18
163.74    2.5867e-18	2.359e-18
163.79    2.5683e-18	2.337e-18
163.84    2.5479e-18	2.316e-18
163.89    2.5294e-18	2.297e-18
163.94    2.5089e-18	2.278e-18
163.99    2.4885e-18	2.261e-18
164.04    2.4694e-18	2.242e-18
164.09    2.4503e-18	2.222e-18
164.14    2.4287e-18	2.201e-18
164.19    2.4074e-18	2.181e-18
164.24    2.3842e-18	2.163e-18
164.29    2.3624e-18	2.142e-18
